property_id,city,neighborhood,property_type,bedrooms,bathrooms,living_area_sqft,lot_size_sqft,year_built,renovation_year,garage,basement,sale_year,sale_price
2656,Québec,Beauport,Condo,2,1,562,,1976,,No,No,2023,253000
2657,Longueuil,Le Vieux-Longueuil,Condo,2,1,617,,2011,,Yes,No,2025,559000
2658,Brossard,Secteur B,Condo,2,1,702,,1982,,No,No,2024,447000
2659,Mirabel,Saint-Canut,Condo,1,1,862,,1979,,No,No,2023,303000
2660,Gatineau,Hull,Single Family,3,2,1462,9793,1958,,No,No,2021,396000
2661,Longueuil,Greenfield Park,Triplex,5,4,2386,4572,2022,,Yes,Yes,2024,1032000
2662,Montréal,Hochelaga-Maisonneuve,Townhouse,3,1,1026,3421,1947,,Yes,Yes,2022,326000
2663,Montréal,Pointe-aux-Trembles,Townhouse,3,3,1182,3133,2020,,Yes,Yes,2024,452000
2664,Trois-Rivières,Cap-de-la-Madeleine,Townhouse,2,2,898,3876,1966,,Yes,Yes,2022,193000
2665,Longueuil,Saint-Hubert,Single Family,4,1,1166,10230,1959,2014,Yes,Yes,2024,670000
2666,Montréal,Villeray,Single Family,3,2,1245,5189,1994,,Yes,Yes,2021,407000
2667,Vaudreuil-Dorion,Centre-Ville,Duplex,4,3,1676,3378,1972,2014,Yes,Yes,2022,525000
2668,Sherbrooke,Rock Forest,Townhouse,2,3,1081,3680,1975,2019,Yes,Yes,2024,401000
2669,Vaudreuil-Dorion,Centre-Ville,Triplex,6,5,2465,4588,2021,,Yes,Yes,2025,744000
2670,Montréal,Mercier,Single Family,4,3,1374,4120,2013,,Yes,No,2024,560000
2671,Terrebonne,Terrebonne Ouest,Townhouse,3,2,867,2086,1959,,No,Yes,2023,352000
2672,Laval,Fabreville,Townhouse,3,1,1084,3663,1997,,Yes,No,2023,319000
2673,Montréal,Mercier,Single Family,4,2,1281,6599,2017,,No,Yes,2024,585000
2674,Alma,Alma Centre,Condo,2,1,773,,1963,,Yes,No,2025,216000
2675,Saint-Jérôme,Centre-Ville,Single Family,3,2,1784,8919,1964,2014,Yes,Yes,2022,413000
2676,Montréal,Villeray,Single Family,3,2,1589,10013,1923,2014,No,Yes,2025,673000
2677,Trois-Rivières,Centre-Ville,Single Family,5,2,1631,6909,2013,,Yes,Yes,2021,348000
2678,Val-d'Or,Val-d'Or Centre,Townhouse,2,2,1260,3013,2021,,Yes,Yes,2025,251000
2679,Sherbrooke,Rock Forest,Condo,1,2,739,,1996,,No,No,2021,247000
2680,Laval,Vimont,Duplex,5,2,1507,4520,2005,2022,Yes,No,2023,608000
2681,Laval,Duvernay,Condo,3,1,842,,2019,,Yes,No,2023,462000
2682,Boucherville,Boucherville Centre,Triplex,6,4,2001,4009,1958,2017,Yes,Yes,2024,796000
2683,Pointe-Claire,West Island,Triplex,8,5,2566,5917,2004,,Yes,Yes,2023,853000
2684,Trois-Rivières,Cap-de-la-Madeleine,Condo,2,1,874,,1973,,Yes,No,2025,318000
2685,Rimouski,Rimouski Centre,Single Family,4,2,1665,11323,1975,,Yes,Yes,2025,294000
2686,Gatineau,Gatineau Centre,Townhouse,4,3,1206,1728,1958,,Yes,No,2024,468000
2687,Longueuil,Le Vieux-Longueuil,Single Family,3,1,1488,9047,2015,2021,Yes,Yes,2021,541000
2688,Pointe-Claire,West Island,Townhouse,3,1,1070,2052,2009,,Yes,No,2021,316000
2689,Montréal,Ville-Marie,Single Family,2,1,1454,10645,1960,2012,No,No,2025,593000
2690,Mirabel,Sainte-Monique,Townhouse,3,2,1156,3375,2012,,No,Yes,2023,320000
2691,Montréal,Rosemont,Condo,1,2,636,,1928,,Yes,No,2024,326000
2692,Montréal,Ville-Marie,Single Family,3,3,1380,13254,1922,,No,No,2025,548000
2693,Montréal,Mercier,Duplex,3,2,1671,5313,1998,2015,No,Yes,2024,737000
2694,Longueuil,Le Vieux-Longueuil,Single Family,4,2,1738,4286,2010,,Yes,Yes,2024,645000
2695,Longueuil,Le Vieux-Longueuil,Bungalow,3,1,1109,5331,2008,2017,Yes,Yes,2023,522000
2696,Québec,Charlesbourg,Single Family,3,1,1272,11311,1949,,Yes,Yes,2021,318000
2697,Montréal,Hochelaga-Maisonneuve,Single Family,2,2,1163,4156,1994,,Yes,No,2021,360000
2698,Montréal,Pointe-aux-Trembles,Bungalow,3,2,1090,5531,1922,,Yes,Yes,2021,375000
2699,Granby,Centre-Ville,Single Family,3,1,1489,10933,1991,,Yes,No,2023,436000
2700,Québec,Sillery,Single Family,4,2,1268,11611,1989,,Yes,Yes,2025,419000
2701,Québec,Val-Bélair,Condo,3,2,688,,1995,2013,Yes,No,2021,283000
2702,Québec,Val-Bélair,Single Family,4,3,1528,6649,2023,,Yes,Yes,2024,502000
2703,Granby,Centre-Ville,Duplex,4,3,1677,4873,2003,,No,Yes,2024,422000
2704,Candiac,Candiac Centre,Townhouse,3,2,1246,2789,1963,2020,Yes,Yes,2025,477000
2705,Québec,Vanier,Single Family,6,3,1837,6184,2022,,Yes,Yes,2025,552000
2706,Montréal,Saint-Léonard,Single Family,3,4,1218,6948,1966,,Yes,No,2024,513000
2707,Laval,Sainte-Dorothée,Condo,2,2,735,,1967,,No,No,2024,462000
2708,Québec,Sainte-Foy,Single Family,5,4,2017,9546,1962,2020,Yes,Yes,2024,583000
2709,Laval,Chomedey,Condo,2,2,623,,1956,,No,No,2023,352000
2710,Boucherville,Boucherville Centre,Townhouse,3,1,825,3514,1978,,Yes,Yes,2025,374000
2711,Laval,Pont-Viau,Single Family,4,3,1172,4551,1963,,Yes,Yes,2025,454000
2712,Repentigny,Repentigny Centre,Single Family,4,2,1388,8964,1976,2008,Yes,No,2022,608000
2713,Sherbrooke,Centre-Ville,Single Family,3,2,1901,7272,2021,,Yes,Yes,2024,544000
2714,Granby,Centre-Ville,Single Family,3,2,1247,8991,1986,2015,No,Yes,2023,480000
2715,Repentigny,Le Gardeur,Condo,2,1,939,,2000,,Yes,No,2022,486000
2716,Longueuil,Greenfield Park,Condo,2,2,645,,2006,,Yes,No,2023,443000
2717,Sherbrooke,Fleurimont,Single Family,3,3,1979,4764,1970,,Yes,Yes,2024,528000
2718,Granby,Centre-Ville,Townhouse,2,1,853,2424,2007,,No,Yes,2024,288000
2719,Repentigny,Le Gardeur,Single Family,4,3,1645,9362,1979,,Yes,Yes,2023,733000
2720,Victoriaville,Centre-Ville,Condo,3,1,636,,2014,2024,Yes,No,2024,357000
2721,Québec,Charlesbourg,Single Family,6,2,1174,11992,1967,,Yes,No,2024,412000
2722,Rouyn-Noranda,Rouyn Centre,Single Family,4,3,1321,14212,1989,2013,Yes,No,2021,416000
2723,Granby,Centre-Ville,Single Family,5,3,1884,12577,2017,2022,Yes,Yes,2024,653000
2724,Gatineau,Hull,Triplex,5,6,2541,3868,1958,,Yes,Yes,2025,996000
2725,Candiac,Candiac Centre,Condo,1,2,812,,2013,2021,Yes,No,2023,381000
2726,Québec,Vanier,Single Family,3,3,1557,12072,1935,2021,Yes,Yes,2024,445000
2727,Sherbrooke,Lennoxville,Condo,2,2,677,,1980,,No,No,2022,222000
2728,Montréal,Mercier,Single Family,4,3,890,5869,1990,,Yes,Yes,2024,446000
2729,Saint-Jérôme,Centre-Ville,Single Family,4,2,1891,7156,1983,2007,Yes,Yes,2023,476000
2730,Vaudreuil-Dorion,Centre-Ville,Duplex,3,3,1499,4897,1959,,Yes,Yes,2024,472000
2731,Montréal,Verdun,Single Family,3,3,1252,6689,1918,2014,Yes,Yes,2024,569000
2732,Lévis,Saint-Nicolas,Condo,2,1,761,,2018,,Yes,No,2023,267000
2733,Québec,Charlesbourg,Triplex,6,6,2608,3200,2017,,Yes,Yes,2022,576000
2734,Gatineau,Aylmer,Single Family,4,4,1671,7703,2016,,Yes,Yes,2025,728000
2735,Brossard,Secteur B,Condo,2,2,541,,1992,,No,No,2025,373000
2736,Saint-Jérôme,Bellefeuille,Condo,2,1,764,,2019,,Yes,No,2023,241000
2737,Gatineau,Buckingham,Single Family,2,2,1091,10523,2018,,Yes,Yes,2023,480000
2738,Terrebonne,Terrebonne Ouest,Single Family,3,3,1573,5970,2012,,Yes,Yes,2025,884000
2739,Sherbrooke,Fleurimont,Single Family,4,3,1749,9087,1970,2021,Yes,Yes,2025,590000
2740,Terrebonne,Lachenaie,Single Family,6,2,1518,7014,2021,,Yes,Yes,2022,595000
2741,Longueuil,Vieux-Longueuil,Single Family,5,2,1848,5516,1977,2025,Yes,Yes,2025,942000
2742,Longueuil,Vieux-Longueuil,Single Family,4,3,1627,11231,1996,2023,Yes,Yes,2023,767000
2743,Laval,Pont-Viau,Single Family,3,3,1199,9314,2008,,Yes,No,2025,596000
2744,Repentigny,Le Gardeur,Single Family,5,1,1058,5205,2007,2018,Yes,Yes,2021,462000
2745,Montréal,Villeray,Single Family,5,3,1723,9030,2010,,No,Yes,2025,597000
2746,Sherbrooke,Lennoxville,Condo,1,2,793,,1976,2016,No,No,2023,302000
2747,Rimouski,Rimouski Centre,Condo,2,1,787,,1960,2025,No,No,2025,218000
2748,Montréal,Plateau-Mont-Royal,Condo,2,2,839,,1917,,Yes,No,2022,340000
2749,Montréal,Rosemont,Condo,2,1,716,,1916,,No,No,2023,342000
2750,Montréal,Pointe-aux-Trembles,Duplex,5,3,1321,6364,1967,,No,No,2022,570000
2751,Gatineau,Aylmer,Townhouse,3,2,1269,2522,1985,,Yes,Yes,2024,471000
2752,Montréal,Ville-Marie,Single Family,4,3,1628,11682,1957,,No,Yes,2022,606000
2753,Québec,Sainte-Foy,Single Family,3,2,1620,5998,2000,,No,Yes,2024,427000
2754,Longueuil,Vieux-Longueuil,Condo,2,2,792,,2003,,No,No,2024,503000
2755,Laval,Sainte-Dorothée,Townhouse,3,1,1316,3157,1999,,No,Yes,2025,459000
2756,Laval,Sainte-Dorothée,Single Family,4,2,1266,6241,1964,,Yes,Yes,2023,521000
2757,Québec,Lebourgneuf,Townhouse,3,2,779,2660,1998,,Yes,Yes,2023,255000
2758,Montréal,Rosemont,Duplex,5,4,2019,3719,1968,2017,Yes,Yes,2022,659000
2759,Victoriaville,Centre-Ville,Townhouse,4,2,1099,2849,1974,,Yes,Yes,2024,316000
2760,Dollard-des-Ormeaux,West Island,Single Family,4,3,1681,7262,2014,,No,Yes,2024,692000
2761,Laval,Sainte-Dorothée,Condo,2,2,746,,1956,,No,No,2022,358000
2762,Laval,Sainte-Dorothée,Single Family,4,3,2139,7091,1957,,Yes,Yes,2024,844000
2763,Granby,Centre-Ville,Single Family,4,2,1727,2862,1995,2016,No,Yes,2022,392000
2764,Saint-Jean-sur-Richelieu,Iberville,Single Family,3,3,1510,5351,1981,2018,Yes,Yes,2023,437000
2765,Longueuil,Greenfield Park,Triplex,5,5,2363,3563,2008,,Yes,No,2023,833000
2766,Longueuil,Vieux-Longueuil,Single Family,5,3,1572,3096,1984,2016,Yes,No,2024,761000
2767,Saint-Jérôme,Centre-Ville,Condo,2,2,887,,2008,,Yes,No,2025,350000
2768,Gatineau,Buckingham,Single Family,2,3,1537,7241,2020,,Yes,Yes,2021,512000
2769,Saint-Bruno-de-Montarville,Centre-Ville,Single Family,4,3,1488,3609,2002,,Yes,Yes,2023,639000
2770,Sherbrooke,Centre-Ville,Single Family,4,3,1687,6063,1967,,No,No,2021,360000
2771,Saint-Jean-sur-Richelieu,Centre-Ville,Single Family,5,1,1464,3187,1967,2007,Yes,Yes,2023,368000
2772,Dollard-des-Ormeaux,West Island,Single Family,5,3,2041,5411,2000,,Yes,Yes,2024,811000
2773,Blainville,Blainville Centre,Single Family,3,1,1015,7828,1973,2006,No,Yes,2024,371000
2774,Québec,Limoilou,Condo,3,2,781,,1924,,No,No,2024,234000
2775,Blainville,Blainville Centre,Townhouse,4,2,1070,1826,1989,,Yes,Yes,2025,348000
2776,Québec,Sainte-Foy,Single Family,5,2,1957,12911,1931,,Yes,Yes,2023,452000
2777,Montréal,LaSalle,Condo,2,1,564,,1980,,Yes,No,2023,303000
2778,Longueuil,Vieux-Longueuil,Duplex,6,4,1940,6114,1967,,Yes,Yes,2022,723000
2779,Victoriaville,Centre-Ville,Single Family,4,2,1601,7434,1956,2006,Yes,Yes,2023,490000
2780,Terrebonne,Terrebonne Ouest,Single Family,3,2,1452,6776,1969,,Yes,Yes,2024,565000
2781,Sherbrooke,Fleurimont,Single Family,4,2,1256,6706,1960,2015,Yes,Yes,2024,382000
2782,Gatineau,Gatineau Centre,Single Family,3,3,1239,6820,1986,,Yes,Yes,2024,556000
2783,Dollard-des-Ormeaux,West Island,Single Family,6,2,1318,13335,1973,,Yes,Yes,2024,591000
2784,Montréal,Villeray,Single Family,5,4,1211,11255,1939,,Yes,Yes,2021,455000
2785,Québec,Charlesbourg,Triplex,4,4,2755,6954,1934,,Yes,Yes,2024,648000
2786,Granby,Centre-Ville,Condo,2,1,543,,2011,,Yes,No,2025,362000
2787,Longueuil,Greenfield Park,Single Family,3,2,1712,5064,1957,,No,Yes,2025,842000
2788,Victoriaville,Centre-Ville,Townhouse,3,2,850,3330,2014,,Yes,Yes,2021,259000
2789,Blainville,Blainville Centre,Single Family,3,3,1888,4332,2005,,Yes,No,2023,553000
2790,Montréal,Plateau-Mont-Royal,Duplex,5,3,1439,3303,1930,,Yes,Yes,2024,699000
2791,Montréal,Ville-Marie,Townhouse,2,2,927,2841,1978,2020,No,No,2024,394000
2792,Laval,Sainte-Dorothée,Condo,2,1,805,,2022,,No,No,2025,515000
2793,Châteauguay,Centre-Ville,Single Family,3,3,1419,6558,2019,,No,Yes,2021,399000
2794,Sherbrooke,Centre-Ville,Bungalow,3,2,1100,5773,1979,,Yes,Yes,2025,444000
2795,Montréal,LaSalle,Condo,2,2,814,,2020,,No,No,2023,421000
2796,Montréal,Mercier,Single Family,3,3,1845,7637,1983,2014,Yes,Yes,2025,695000
2797,Châteauguay,Centre-Ville,Single Family,4,2,1637,5436,2005,,Yes,Yes,2025,471000
2798,Terrebonne,Lachenaie,Bungalow,3,2,1169,5955,2018,,No,Yes,2023,588000
2799,Repentigny,Le Gardeur,Condo,1,1,696,,2000,,No,No,2025,445000
2800,Sherbrooke,Centre-Ville,Bungalow,3,1,1034,4969,1966,2005,Yes,Yes,2023,382000
2801,Gatineau,Gatineau Centre,Triplex,6,4,1961,3723,1955,,Yes,Yes,2021,503000
2802,Rimouski,Rimouski Centre,Townhouse,4,2,1108,2859,1997,2008,Yes,Yes,2022,168000
2803,Lévis,Lévis Centre,Duplex,6,3,1788,4455,1998,,Yes,Yes,2024,404000
2804,Montréal,Villeray,Single Family,3,1,887,7463,1909,2016,Yes,Yes,2025,500000
2805,Montréal,Saint-Léonard,Condo,2,2,847,,1981,2011,No,No,2023,374000
2806,Pointe-Claire,West Island,Townhouse,3,2,841,3160,2019,,Yes,Yes,2025,465000
2807,Saguenay,La Baie,Single Family,5,3,1062,4398,1957,,Yes,Yes,2022,223000
2808,Montréal,Pointe-aux-Trembles,Duplex,5,3,1831,3670,1981,,Yes,No,2025,843000
2809,Mirabel,Saint-Canut,Single Family,3,2,1198,5696,1975,2020,Yes,No,2024,387000
2810,Terrebonne,Terrebonne Ouest,Bungalow,3,2,1196,5146,2021,,Yes,Yes,2024,706000
2811,Terrebonne,Terrebonne Ouest,Single Family,2,2,1354,6277,1999,2020,Yes,Yes,2023,559000
2812,Laval,Chomedey,Triplex,7,4,2523,3709,1973,2015,Yes,Yes,2024,906000
2813,Laval,Sainte-Dorothée,Condo,2,2,743,,2013,,Yes,No,2023,461000
2814,Laval,Fabreville,Single Family,5,2,1448,6103,1996,2020,No,Yes,2024,604000
2815,Montréal,Outremont,Single Family,5,2,1556,10880,1988,2025,No,Yes,2025,688000
2816,Candiac,Candiac Centre,Single Family,4,3,1119,4467,1962,,Yes,Yes,2025,486000
2817,Repentigny,Le Gardeur,Single Family,4,2,1838,9326,1979,,No,Yes,2025,1046000
2818,Québec,Sillery,Duplex,5,3,2078,3334,1964,2013,Yes,Yes,2023,495000
2819,Saint-Jean-sur-Richelieu,Centre-Ville,Duplex,5,2,1646,4670,1979,2016,Yes,Yes,2023,360000
2820,Saguenay,La Baie,Condo,2,1,709,,1999,,No,No,2024,229000
2821,Longueuil,Le Vieux-Longueuil,Single Family,4,3,1226,6642,1957,2010,Yes,Yes,2025,603000
2822,Trois-Rivières,Trois-Rivières-Ouest,Bungalow,3,2,1016,6503,2005,,Yes,Yes,2024,339000
2823,Brossard,Secteur B,Townhouse,3,3,1144,4306,2017,2022,No,Yes,2022,388000
2824,Granby,Centre-Ville,Condo,2,2,885,,1958,2012,Yes,No,2025,507000
2825,Sherbrooke,Centre-Ville,Single Family,3,3,1269,6298,2008,,Yes,No,2025,414000
2826,Terrebonne,La Plaine,Single Family,6,3,1278,4606,1986,2017,Yes,Yes,2024,585000
2827,Repentigny,Le Gardeur,Townhouse,3,2,1269,2437,2023,,Yes,Yes,2024,510000
2828,Saint-Jean-sur-Richelieu,Centre-Ville,Single Family,4,3,1524,5104,1989,,Yes,Yes,2024,474000
2829,Montréal,LaSalle,Duplex,5,3,1193,3956,1958,,Yes,Yes,2024,523000
2830,Boucherville,Boucherville Centre,Single Family,5,4,1529,5801,2008,,No,Yes,2023,600000
2831,Montréal,Plateau-Mont-Royal,Triplex,8,6,2789,5241,1948,,No,Yes,2024,953000
2832,Laval,Fabreville,Single Family,4,3,1219,10099,1957,,No,No,2023,502000
2833,Châteauguay,Centre-Ville,Single Family,4,3,1865,8204,2021,,Yes,Yes,2022,382000
2834,Rimouski,Rimouski Centre,Single Family,4,2,1670,6817,1963,2024,Yes,No,2025,296000
2835,Baie-Comeau,Baie-Comeau Centre,Condo,1,2,727,,1993,2012,Yes,No,2025,159000
2836,Laval,Duvernay,Triplex,7,4,1792,4748,2009,2014,Yes,Yes,2022,773000
2837,Montréal,Lachine,Bungalow,2,1,1214,7520,1974,,Yes,Yes,2025,728000
2838,Mirabel,Saint-Canut,Duplex,6,3,1587,6415,2002,,Yes,Yes,2024,583000
2839,Repentigny,Repentigny Centre,Duplex,5,3,1802,4801,2016,,Yes,Yes,2023,623000
2840,Brossard,Secteur B,Triplex,6,4,2456,4918,1973,2017,No,Yes,2023,1021000
2841,Québec,Charlesbourg,Single Family,4,3,1194,7438,1985,,Yes,Yes,2022,315000
2842,Québec,Beauport,Bungalow,3,1,1055,7400,1903,,No,Yes,2023,337000
2843,Dollard-des-Ormeaux,West Island,Single Family,5,2,1517,5477,1966,,Yes,Yes,2022,571000
2844,Châteauguay,Centre-Ville,Single Family,5,3,1027,5462,2021,,Yes,Yes,2024,341000
2845,Pointe-Claire,West Island,Single Family,3,2,1906,12924,2012,,Yes,No,2025,1067000
2846,Québec,Beauport,Single Family,3,3,954,7516,1995,2023,Yes,Yes,2023,368000
2847,Gatineau,Hull,Condo,2,2,946,,1957,2011,Yes,No,2022,496000
2848,Saguenay,La Baie,Single Family,5,1,1152,11439,2008,,Yes,No,2024,319000
2849,Rouyn-Noranda,Rouyn Centre,Single Family,5,2,1297,6387,2011,,Yes,Yes,2021,368000
2850,Drummondville,Saint-Charles,Single Family,5,1,957,4609,1995,,Yes,Yes,2022,263000
2851,Montréal,Verdun,Single Family,4,2,1563,9117,1900,,Yes,Yes,2022,472000
2852,Repentigny,Le Gardeur,Condo,1,1,741,,2007,,No,No,2025,469000
2853,Lévis,Charny,Townhouse,3,2,1038,3621,1986,,Yes,No,2024,312000
2854,Longueuil,Vieux-Longueuil,Townhouse,3,2,1167,3055,1989,,Yes,Yes,2025,485000
2855,Vaudreuil-Dorion,Centre-Ville,Single Family,5,3,1071,11228,1993,,Yes,Yes,2025,487000
2856,Montréal,Verdun,Triplex,4,5,1964,4475,1938,,Yes,No,2023,644000
2857,Laval,Sainte-Dorothée,Single Family,3,4,1432,10845,1975,,No,No,2022,497000
2858,Terrebonne,La Plaine,Bungalow,3,2,1060,3902,1986,2009,No,No,2021,531000
2859,Montréal,Rosemont,Condo,2,1,570,,1949,,Yes,No,2024,351000
2860,Terrebonne,La Plaine,Duplex,4,3,1698,5680,2007,,Yes,Yes,2024,584000
2861,Laval,Pont-Viau,Condo,1,1,676,,1992,2020,No,No,2025,538000
2862,Drummondville,Saint-Charles,Duplex,4,3,1551,4913,1969,,Yes,Yes,2024,328000
2863,Longueuil,Vieux-Longueuil,Single Family,4,4,1636,4411,1966,,Yes,Yes,2022,598000
2864,Brossard,Secteur C,Duplex,4,3,1799,6446,1985,2005,Yes,Yes,2024,618000
2865,Lévis,Saint-Nicolas,Condo,2,2,622,,1956,,No,No,2023,264000
2866,Candiac,Candiac Centre,Single Family,3,2,1537,4019,1990,,No,Yes,2021,392000
2867,Montréal,Ahuntsic,Condo,2,2,686,,1914,,No,No,2022,267000
2868,Laval,Vimont,Triplex,7,4,2117,3952,1986,,Yes,Yes,2024,935000
2869,Châteauguay,Centre-Ville,Condo,2,2,839,,1956,,Yes,No,2024,355000
2870,Laval,Duvernay,Condo,2,2,787,,2004,,No,No,2023,372000
2871,Laval,Vimont,Condo,2,1,965,,1996,,No,No,2022,413000
2872,Châteauguay,Centre-Ville,Duplex,6,4,1387,4924,1956,,Yes,Yes,2022,300000
2873,Blainville,Blainville Centre,Condo,3,2,857,,1963,,Yes,No,2023,313000
2874,Laval,Sainte-Dorothée,Single Family,3,2,1330,4312,1958,2009,Yes,Yes,2024,532000
2875,Candiac,Candiac Centre,Single Family,4,2,1776,6447,2009,2020,Yes,Yes,2023,632000
2876,Saint-Jean-sur-Richelieu,Iberville,Single Family,6,3,1371,6767,2010,,Yes,Yes,2025,388000
2877,Montréal,Pointe-aux-Trembles,Bungalow,4,2,1035,4590,1977,,Yes,Yes,2023,466000
2878,Longueuil,Greenfield Park,Single Family,5,3,1834,5836,2012,,Yes,Yes,2024,726000
2879,Longueuil,Greenfield Park,Townhouse,3,2,1181,3944,1985,,Yes,No,2025,534000
2880,Trois-Rivières,Trois-Rivières-Ouest,Duplex,6,3,1900,6292,1970,2013,No,Yes,2023,354000
2881,Montréal,Saint-Léonard,Triplex,5,3,2031,5867,1995,2020,Yes,Yes,2023,911000
2882,Brossard,Secteur C,Single Family,3,2,2083,7942,2018,,Yes,No,2021,792000
2883,Laval,Fabreville,Condo,2,2,660,,1973,2007,Yes,No,2021,361000
2884,Québec,Charlesbourg,Single Family,4,2,2063,8443,1978,,Yes,Yes,2024,568000
2885,Sherbrooke,Fleurimont,Duplex,6,3,1736,2874,1970,2013,Yes,Yes,2021,384000
2886,Montréal,Villeray,Single Family,4,2,820,11262,2008,,Yes,Yes,2022,451000
2887,Victoriaville,Centre-Ville,Single Family,5,3,1608,7268,1965,,Yes,Yes,2024,488000
2888,Québec,Sillery,Single Family,3,3,1432,3945,1970,,Yes,Yes,2025,515000
2889,Laval,Vimont,Single Family,4,3,1896,10744,1958,,Yes,No,2025,833000
2890,Gatineau,Hull,Condo,3,1,525,,1958,,No,No,2025,334000
2891,Longueuil,Le Vieux-Longueuil,Single Family,5,2,1799,5746,1989,,Yes,Yes,2023,794000
2892,Lévis,Saint-Nicolas,Condo,1,1,688,,1984,,No,No,2022,225000
2893,Montréal,Ahuntsic,Duplex,5,3,1867,6256,2010,,Yes,Yes,2023,763000
2894,Saint-Jérôme,Centre-Ville,Bungalow,4,2,1157,6349,2017,,Yes,Yes,2021,369000
2895,Mirabel,Sainte-Monique,Bungalow,4,1,1157,3888,1958,2023,Yes,Yes,2023,385000
2896,Trois-Rivières,Centre-Ville,Triplex,5,6,2892,4905,1955,,Yes,Yes,2024,666000
2897,Sherbrooke,Centre-Ville,Single Family,4,4,1374,6719,2001,,Yes,Yes,2024,490000
2898,Saint-Bruno-de-Montarville,Centre-Ville,Duplex,5,3,1663,4821,1994,2021,Yes,No,2025,781000
2899,Montréal,Mercier,Condo,2,2,786,,2018,,Yes,No,2023,421000
2900,Repentigny,Le Gardeur,Single Family,5,3,1644,5659,1985,,Yes,Yes,2023,629000
2901,Brossard,Secteur B,Single Family,3,4,1548,5313,1962,,Yes,No,2024,561000
2902,Baie-Comeau,Baie-Comeau Centre,Condo,2,1,638,,1962,,Yes,No,2022,114000
2903,Québec,Beauport,Single Family,6,2,1000,7146,1987,,Yes,Yes,2022,267000
2904,Terrebonne,Terrebonne Ouest,Condo,3,2,955,,2021,,Yes,No,2025,602000
2905,Brossard,Secteur A,Duplex,4,3,1620,4101,1980,,Yes,No,2023,482000
2906,Québec,Sillery,Condo,2,2,694,,1941,,No,No,2025,336000
2907,Montréal,NDG,Condo,1,2,826,,2003,,Yes,No,2023,411000
2908,Sherbrooke,Lennoxville,Townhouse,3,1,788,2136,1987,2017,Yes,No,2025,335000
2909,Québec,Sainte-Foy,Condo,2,2,753,,1998,2007,No,No,2025,333000
2910,Repentigny,Le Gardeur,Bungalow,2,1,1057,4649,1965,,No,Yes,2023,581000
2911,Québec,Sillery,Single Family,5,3,1622,5186,1982,,Yes,Yes,2021,369000
2912,Terrebonne,La Plaine,Condo,3,1,698,,1979,,No,No,2024,511000
2913,Montréal,Pointe-aux-Trembles,Bungalow,4,2,1063,6112,1912,,No,Yes,2023,465000
2914,Terrebonne,La Plaine,Single Family,4,3,1671,10167,1955,2022,Yes,Yes,2023,699000
2915,Montréal,Outremont,Single Family,4,2,1325,8621,1952,,Yes,Yes,2024,488000
2916,Montréal,Pointe-aux-Trembles,Single Family,4,2,1398,3622,2004,,Yes,No,2023,387000
2917,Repentigny,Le Gardeur,Single Family,4,3,868,4895,1996,,No,Yes,2022,431000
2918,Sherbrooke,Centre-Ville,Condo,1,2,786,,1966,,Yes,No,2025,328000
2919,Laval,Chomedey,Condo,2,1,785,,1992,,Yes,No,2025,411000
2920,Blainville,Blainville Centre,Condo,2,2,688,,1965,2012,No,No,2025,319000
2921,Rouyn-Noranda,Rouyn Centre,Condo,2,2,504,,1960,,No,No,2023,250000
2922,Sherbrooke,Rock Forest,Single Family,5,3,1961,8005,1967,2023,Yes,Yes,2025,631000
2923,Gatineau,Gatineau Centre,Single Family,5,2,1276,8558,1976,2020,Yes,Yes,2024,663000
2924,Québec,Sainte-Foy,Condo,3,1,852,,2008,2020,Yes,No,2023,312000
2925,Pointe-Claire,West Island,Single Family,3,2,1740,8468,2001,,Yes,No,2022,615000
2926,Pointe-Claire,West Island,Condo,2,2,663,,1976,,No,No,2025,489000
2927,Vaudreuil-Dorion,Centre-Ville,Townhouse,4,2,1139,3746,1961,,Yes,Yes,2024,395000
2928,Saint-Jérôme,Bellefeuille,Condo,3,2,851,,1975,,Yes,No,2025,324000
2929,Brossard,Secteur B,Condo,1,2,622,,2007,,No,No,2021,328000
2930,Laval,Sainte-Dorothée,Condo,2,2,803,,1983,2019,No,No,2021,349000
2931,Montréal,Pointe-aux-Trembles,Single Family,4,2,973,6459,2015,,No,Yes,2025,476000
2932,Brossard,Secteur A,Single Family,3,2,1382,6086,1960,2006,Yes,Yes,2022,525000
2933,Québec,Lebourgneuf,Triplex,5,6,2337,5778,2022,,Yes,No,2023,615000
2934,Candiac,Candiac Centre,Duplex,4,4,1578,4389,1996,,Yes,Yes,2022,502000
2935,Montréal,Outremont,Townhouse,3,2,1281,2560,1978,,Yes,Yes,2024,410000
2936,Sherbrooke,Centre-Ville,Condo,3,2,709,,2007,,Yes,No,2022,313000
2937,Montréal,LaSalle,Single Family,4,3,1783,10375,1903,,Yes,Yes,2021,554000
2938,Gatineau,Hull,Single Family,6,1,1836,4587,1957,,Yes,Yes,2025,806000
2939,Granby,Centre-Ville,Townhouse,3,2,1143,3528,1972,2020,Yes,Yes,2022,338000
2940,Candiac,Candiac Centre,Condo,2,2,730,,2001,2012,Yes,No,2023,408000
2941,Terrebonne,Terrebonne Ouest,Single Family,4,3,1250,6196,1987,,Yes,No,2022,555000
